Step number, E_T (atomic units), Number of walkers
9.09100000e+03, 3.89590264e-01, 1.96000000e+02
9.09200000e+03, 3.92148925e-01, 1.95000000e+02
9.09300000e+03, 3.94721017e-01, 1.94000000e+02
9.09400000e+03, 3.92151992e-01, 1.95000000e+02
9.09500000e+03, 3.92153384e-01, 1.95000000e+02
9.09600000e+03, 3.92154776e-01, 1.95000000e+02
9.09700000e+03, 3.92156168e-01, 1.95000000e+02
9.09800000e+03, 3.94728259e-01, 1.94000000e+02
9.09900000e+03, 3.99911327e-01, 1.92000000e+02
9.10000000e+03, 3.99913570e-01, 1.92000000e+02
9.10100000e+03, 3.99915813e-01, 1.92000000e+02
9.10200000e+03, 4.02529028e-01, 1.91000000e+02
9.10300000e+03, 3.99920585e-01, 1.92000000e+02
9.10400000e+03, 4.02533799e-01, 1.91000000e+02
9.10500000e+03, 4.02536328e-01, 1.91000000e+02
9.10600000e+03, 4.02538856e-01, 1.91000000e+02
9.10700000e+03, 4.07804591e-01, 1.89000000e+02
9.10800000e+03, 4.05169168e-01, 1.90000000e+02
9.10900000e+03, 4.07810513e-01, 1.89000000e+02
9.11000000e+03, 4.02550412e-01, 1.91000000e+02
9.11100000e+03, 4.05177617e-01, 1.90000000e+02
9.11200000e+03, 4.02555754e-01, 1.91000000e+02
9.11300000e+03, 4.02558280e-01, 1.91000000e+02
9.11400000e+03, 3.99949834e-01, 1.92000000e+02
9.11500000e+03, 4.02563046e-01, 1.91000000e+02
9.11600000e+03, 4.02565572e-01, 1.91000000e+02
9.11700000e+03, 4.02568097e-01, 1.91000000e+02
9.11800000e+03, 4.02570622e-01, 1.91000000e+02
9.11900000e+03, 4.05197825e-01, 1.90000000e+02
9.12000000e+03, 4.05200638e-01, 1.90000000e+02
9.12100000e+03, 4.07841978e-01, 1.89000000e+02
9.12200000e+03, 4.07845079e-01, 1.89000000e+02
9.12300000e+03, 4.07848180e-01, 1.89000000e+02
9.12400000e+03, 4.07851280e-01, 1.89000000e+02
9.12500000e+03, 4.05215852e-01, 1.90000000e+02
9.12600000e+03, 4.05218663e-01, 1.90000000e+02
9.12700000e+03, 4.13179201e-01, 1.87000000e+02
9.12800000e+03, 4.13182882e-01, 1.87000000e+02
9.12900000e+03, 4.13186564e-01, 1.87000000e+02
9.13000000e+03, 4.13190245e-01, 1.87000000e+02
9.13100000e+03, 4.15874897e-01, 1.86000000e+02
9.13200000e+03, 4.18574295e-01, 1.85000000e+02
9.13300000e+03, 4.21288598e-01, 1.84000000e+02
9.13400000e+03, 4.21293163e-01, 1.84000000e+02
9.13500000e+03, 4.26762262e-01, 1.82000000e+02
9.13600000e+03, 4.26767424e-01, 1.82000000e+02
9.13700000e+03, 4.35083026e-01, 1.79000000e+02
9.13800000e+03, 4.32303574e-01, 1.80000000e+02
9.13900000e+03, 4.32309339e-01, 1.80000000e+02
9.14000000e+03, 4.32315104e-01, 1.80000000e+02
9.14100000e+03, 4.26795949e-01, 1.82000000e+02
9.14200000e+03, 4.24061375e-01, 1.83000000e+02
9.14300000e+03, 4.24066233e-01, 1.83000000e+02
9.14400000e+03, 4.24071091e-01, 1.83000000e+02
9.14500000e+03, 4.24075949e-01, 1.83000000e+02
9.14600000e+03, 4.24080805e-01, 1.83000000e+02
9.14700000e+03, 4.21360859e-01, 1.84000000e+02
9.14800000e+03, 4.21365417e-01, 1.84000000e+02
9.14900000e+03, 4.21369975e-01, 1.84000000e+02
9.15000000e+03, 4.21374531e-01, 1.84000000e+02
9.15100000e+03, 4.24103890e-01, 1.83000000e+02
9.15200000e+03, 4.24108744e-01, 1.83000000e+02
9.15300000e+03, 4.26853330e-01, 1.82000000e+02
9.15400000e+03, 4.24118749e-01, 1.83000000e+02
9.15500000e+03, 4.24123601e-01, 1.83000000e+02
9.15600000e+03, 4.26868185e-01, 1.82000000e+02
9.15700000e+03, 4.24133603e-01, 1.83000000e+02
9.15800000e+03, 4.24138453e-01, 1.83000000e+02
9.15900000e+03, 4.24143303e-01, 1.83000000e+02
9.16000000e+03, 4.21423350e-01, 1.84000000e+02
9.16100000e+03, 4.21427901e-01, 1.84000000e+02
9.16200000e+03, 4.21432452e-01, 1.84000000e+02
9.16300000e+03, 4.24161805e-01, 1.83000000e+02
9.16400000e+03, 4.21441850e-01, 1.84000000e+02
9.16500000e+03, 4.21446399e-01, 1.84000000e+02
9.16600000e+03, 4.24175751e-01, 1.83000000e+02
9.16700000e+03, 4.21455794e-01, 1.84000000e+02
9.16800000e+03, 4.21460342e-01, 1.84000000e+02
9.16900000e+03, 4.18754856e-01, 1.85000000e+02
9.17000000e+03, 4.18759107e-01, 1.85000000e+02
9.17100000e+03, 4.18763358e-01, 1.85000000e+02
9.17200000e+03, 4.16072184e-01, 1.86000000e+02
9.17300000e+03, 4.16076140e-01, 1.86000000e+02
9.17400000e+03, 4.16080096e-01, 1.86000000e+02
9.17500000e+03, 4.16084051e-01, 1.86000000e+02
9.17600000e+03, 4.13407034e-01, 1.87000000e+02
9.17700000e+03, 4.10744023e-01, 1.88000000e+02
9.17800000e+03, 4.10747395e-01, 1.88000000e+02
9.17900000e+03, 4.08098239e-01, 1.89000000e+02
9.18000000e+03, 4.05462792e-01, 1.90000000e+02
9.18100000e+03, 4.05465586e-01, 1.90000000e+02
9.18200000e+03, 4.05468380e-01, 1.90000000e+02
9.18300000e+03, 4.08109701e-01, 1.89000000e+02
9.18400000e+03, 4.05474253e-01, 1.90000000e+02
9.18500000e+03, 4.08115574e-01, 1.89000000e+02
9.18600000e+03, 4.05480125e-01, 1.90000000e+02
9.18700000e+03, 4.02858239e-01, 1.91000000e+02
9.18800000e+03, 4.02860745e-01, 1.91000000e+02
9.18900000e+03, 4.02863250e-01, 1.91000000e+02
9.19000000e+03, 4.02865756e-01, 1.91000000e+02
9.19100000e+03, 4.05492939e-01, 1.90000000e+02
9.19200000e+03, 4.05495729e-01, 1.90000000e+02
9.19300000e+03, 4.05498519e-01, 1.90000000e+02
9.19400000e+03, 4.05501309e-01, 1.90000000e+02
9.19500000e+03, 4.08142627e-01, 1.89000000e+02
9.19600000e+03, 4.08145703e-01, 1.89000000e+02
9.19700000e+03, 4.08148779e-01, 1.89000000e+02
9.19800000e+03, 4.10804381e-01, 1.88000000e+02
9.19900000e+03, 4.10807744e-01, 1.88000000e+02
9.20000000e+03, 4.08158581e-01, 1.89000000e+02
9.20100000e+03, 4.10814182e-01, 1.88000000e+02
9.20200000e+03, 4.08165018e-01, 1.89000000e+02
9.20300000e+03, 4.08168092e-01, 1.89000000e+02
9.20400000e+03, 4.08171166e-01, 1.89000000e+02
9.20500000e+03, 4.08174239e-01, 1.89000000e+02
9.20600000e+03, 4.08177311e-01, 1.89000000e+02
9.20700000e+03, 4.08180384e-01, 1.89000000e+02
9.20800000e+03, 4.05544928e-01, 1.90000000e+02
9.20900000e+03, 4.05547713e-01, 1.90000000e+02
9.21000000e+03, 4.05550498e-01, 1.90000000e+02
9.21100000e+03, 4.02928604e-01, 1.91000000e+02
9.21200000e+03, 4.05555782e-01, 1.90000000e+02
9.21300000e+03, 4.02933888e-01, 1.91000000e+02
9.21400000e+03, 4.02936387e-01, 1.91000000e+02
9.21500000e+03, 4.05563563e-01, 1.90000000e+02
9.21600000e+03, 4.05566346e-01, 1.90000000e+02
9.21700000e+03, 4.08207658e-01, 1.89000000e+02
9.21800000e+03, 4.05572198e-01, 1.90000000e+02
9.21900000e+03, 4.00339330e-01, 1.92000000e+02
9.22000000e+03, 3.97744136e-01, 1.93000000e+02
9.22100000e+03, 3.97746068e-01, 1.93000000e+02
9.22200000e+03, 3.97748000e-01, 1.93000000e+02
9.22300000e+03, 3.97749932e-01, 1.93000000e+02
9.22400000e+03, 3.97751863e-01, 1.93000000e+02
9.22500000e+03, 4.00351203e-01, 1.92000000e+02
9.22600000e+03, 4.00353415e-01, 1.92000000e+02
9.22700000e+03, 4.00355628e-01, 1.92000000e+02
9.22800000e+03, 4.00357840e-01, 1.92000000e+02
9.22900000e+03, 3.97762643e-01, 1.93000000e+02
9.23000000e+03, 4.00361982e-01, 1.92000000e+02
9.23100000e+03, 3.97766785e-01, 1.93000000e+02
9.23200000e+03, 3.97768714e-01, 1.93000000e+02
9.23300000e+03, 3.97770644e-01, 1.93000000e+02
9.23400000e+03, 3.97772573e-01, 1.93000000e+02
9.23500000e+03, 3.97774502e-01, 1.93000000e+02
9.23600000e+03, 3.95192446e-01, 1.94000000e+02
9.23700000e+03, 3.92623395e-01, 1.95000000e+02
9.23800000e+03, 3.92624766e-01, 1.95000000e+02
9.23900000e+03, 3.92626136e-01, 1.95000000e+02
9.24000000e+03, 3.97782191e-01, 1.93000000e+02
9.24100000e+03, 3.95200134e-01, 1.94000000e+02
9.24200000e+03, 3.97785767e-01, 1.93000000e+02
9.24300000e+03, 3.95203709e-01, 1.94000000e+02
9.24400000e+03, 3.95205357e-01, 1.94000000e+02
9.24500000e+03, 3.95207005e-01, 1.94000000e+02
9.24600000e+03, 3.95208652e-01, 1.94000000e+02
9.24700000e+03, 3.95210299e-01, 1.94000000e+02
9.24800000e+03, 3.95211946e-01, 1.94000000e+02
9.24900000e+03, 3.95213593e-01, 1.94000000e+02
9.25000000e+03, 3.95215240e-01, 1.94000000e+02
9.25100000e+03, 3.95216886e-01, 1.94000000e+02
9.25200000e+03, 3.90090282e-01, 1.96000000e+02
9.25300000e+03, 3.95219624e-01, 1.94000000e+02
9.25400000e+03, 3.97805255e-01, 1.93000000e+02
9.25500000e+03, 3.97807180e-01, 1.93000000e+02
9.25600000e+03, 3.97809105e-01, 1.93000000e+02
9.25700000e+03, 4.00408438e-01, 1.92000000e+02
9.25800000e+03, 3.97813234e-01, 1.93000000e+02
9.25900000e+03, 3.97815158e-01, 1.93000000e+02
9.26000000e+03, 3.97817082e-01, 1.93000000e+02
9.26100000e+03, 3.95235021e-01, 1.94000000e+02
9.26200000e+03, 3.95236665e-01, 1.94000000e+02
9.26300000e+03, 3.95238310e-01, 1.94000000e+02
9.26400000e+03, 3.95239954e-01, 1.94000000e+02
9.26500000e+03, 3.95241598e-01, 1.94000000e+02
9.26600000e+03, 3.95243242e-01, 1.94000000e+02
9.26700000e+03, 3.97828870e-01, 1.93000000e+02
9.26800000e+03, 3.97830793e-01, 1.93000000e+02
9.26900000e+03, 4.00430123e-01, 1.92000000e+02
9.27000000e+03, 4.00432325e-01, 1.92000000e+02
9.27100000e+03, 4.03045499e-01, 1.91000000e+02
9.27200000e+03, 4.03047982e-01, 1.91000000e+02
9.27300000e+03, 4.00439493e-01, 1.92000000e+02
9.27400000e+03, 4.00441694e-01, 1.92000000e+02
9.27500000e+03, 4.00443895e-01, 1.92000000e+02
9.27600000e+03, 3.97848687e-01, 1.93000000e+02
9.27700000e+03, 3.95266623e-01, 1.94000000e+02
9.27800000e+03, 3.97852249e-01, 1.93000000e+02
9.27900000e+03, 3.97854169e-01, 1.93000000e+02
9.28000000e+03, 4.03064470e-01, 1.91000000e+02
9.28100000e+03, 4.00455978e-01, 1.92000000e+02
9.28200000e+03, 4.00458178e-01, 1.92000000e+02
9.28300000e+03, 3.97862968e-01, 1.93000000e+02
9.28400000e+03, 4.00462296e-01, 1.92000000e+02
9.28500000e+03, 4.00464494e-01, 1.92000000e+02
9.28600000e+03, 4.00466692e-01, 1.92000000e+02
9.28700000e+03, 4.00468890e-01, 1.92000000e+02
9.28800000e+03, 4.00471088e-01, 1.92000000e+02
9.28900000e+03, 4.00473286e-01, 1.92000000e+02
9.29000000e+03, 4.03086455e-01, 1.91000000e+02
9.29100000e+03, 4.03088933e-01, 1.91000000e+02
9.29200000e+03, 4.03091411e-01, 1.91000000e+02
9.29300000e+03, 4.03093889e-01, 1.91000000e+02
9.29400000e+03, 4.00485394e-01, 1.92000000e+02
9.29500000e+03, 4.00487590e-01, 1.92000000e+02
9.29600000e+03, 4.00489786e-01, 1.92000000e+02
9.29700000e+03, 4.00491982e-01, 1.92000000e+02
9.29800000e+03, 4.00494177e-01, 1.92000000e+02
9.29900000e+03, 4.03107344e-01, 1.91000000e+02
9.30000000e+03, 4.00498848e-01, 1.92000000e+02
9.30100000e+03, 4.05736693e-01, 1.90000000e+02
9.30200000e+03, 4.05739450e-01, 1.90000000e+02
9.30300000e+03, 4.05742207e-01, 1.90000000e+02
9.30400000e+03, 4.08383493e-01, 1.89000000e+02
9.30500000e+03, 4.05748004e-01, 1.90000000e+02
9.30600000e+03, 4.05750760e-01, 1.90000000e+02
9.30700000e+03, 4.08392045e-01, 1.89000000e+02
9.30800000e+03, 4.08395084e-01, 1.89000000e+02
9.30900000e+03, 4.08398123e-01, 1.89000000e+02
9.31000000e+03, 4.05762633e-01, 1.90000000e+02
9.31100000e+03, 4.08403916e-01, 1.89000000e+02
9.31200000e+03, 4.08406954e-01, 1.89000000e+02
9.31300000e+03, 4.08409991e-01, 1.89000000e+02
9.31400000e+03, 4.08413029e-01, 1.89000000e+02
9.31500000e+03, 4.08416065e-01, 1.89000000e+02
9.31600000e+03, 4.11071628e-01, 1.88000000e+02
9.31700000e+03, 4.11074949e-01, 1.88000000e+02
9.31800000e+03, 4.08425743e-01, 1.89000000e+02
9.31900000e+03, 4.08428779e-01, 1.89000000e+02
9.32000000e+03, 4.05793286e-01, 1.90000000e+02
9.32100000e+03, 4.03171360e-01, 1.91000000e+02
9.32200000e+03, 3.97965449e-01, 1.93000000e+02
9.32300000e+03, 3.97967360e-01, 1.93000000e+02
9.32400000e+03, 3.97969271e-01, 1.93000000e+02
9.32500000e+03, 4.00568590e-01, 1.92000000e+02
9.32600000e+03, 4.00570778e-01, 1.92000000e+02
9.32700000e+03, 4.00572967e-01, 1.92000000e+02
9.32800000e+03, 4.03186127e-01, 1.91000000e+02
9.32900000e+03, 4.03188595e-01, 1.91000000e+02
9.33000000e+03, 4.05815741e-01, 1.90000000e+02
9.33100000e+03, 4.03193812e-01, 1.91000000e+02
9.33200000e+03, 4.03196279e-01, 1.91000000e+02
9.33300000e+03, 4.03198746e-01, 1.91000000e+02
9.33400000e+03, 4.03201213e-01, 1.91000000e+02
9.33500000e+03, 4.05828357e-01, 1.90000000e+02
9.33600000e+03, 4.05831105e-01, 1.90000000e+02
9.33700000e+03, 4.08472380e-01, 1.89000000e+02
9.33800000e+03, 4.08475410e-01, 1.89000000e+02
9.33900000e+03, 4.11130965e-01, 1.88000000e+02
9.34000000e+03, 4.11134278e-01, 1.88000000e+02
9.34100000e+03, 4.13804263e-01, 1.87000000e+02
9.34200000e+03, 4.13807861e-01, 1.87000000e+02
9.34300000e+03, 4.13811458e-01, 1.87000000e+02
9.34400000e+03, 4.13815054e-01, 1.87000000e+02
9.34500000e+03, 4.11151978e-01, 1.88000000e+02
9.34600000e+03, 4.11155288e-01, 1.88000000e+02
9.34700000e+03, 4.11158599e-01, 1.88000000e+02
9.34800000e+03, 4.05870854e-01, 1.90000000e+02
9.34900000e+03, 4.03248920e-01, 1.91000000e+02
9.35000000e+03, 4.00640410e-01, 1.92000000e+02
9.35100000e+03, 3.95461200e-01, 1.94000000e+02
9.35200000e+03, 3.95462828e-01, 1.94000000e+02
9.35300000e+03, 3.95464457e-01, 1.94000000e+02
9.35400000e+03, 3.92895385e-01, 1.95000000e+02
9.35500000e+03, 3.95467438e-01, 1.94000000e+02
9.35600000e+03, 3.92898367e-01, 1.95000000e+02
9.35700000e+03, 3.92899720e-01, 1.95000000e+02
9.35800000e+03, 3.92901072e-01, 1.95000000e+02
9.35900000e+03, 3.92902425e-01, 1.95000000e+02
9.36000000e+03, 3.98058463e-01, 1.93000000e+02
9.36100000e+03, 3.98060366e-01, 1.93000000e+02
9.36200000e+03, 3.95478284e-01, 1.94000000e+02
9.36300000e+03, 3.92909211e-01, 1.95000000e+02
9.36400000e+03, 3.87808478e-01, 1.97000000e+02
9.36500000e+03, 3.87809285e-01, 1.97000000e+02
9.36600000e+03, 3.87810091e-01, 1.97000000e+02
9.36700000e+03, 3.87810898e-01, 1.97000000e+02
9.36800000e+03, 3.90356240e-01, 1.96000000e+02
9.36900000e+03, 3.90357318e-01, 1.96000000e+02
9.37000000e+03, 3.90358396e-01, 1.96000000e+02
9.37100000e+03, 3.90359474e-01, 1.96000000e+02
9.37200000e+03, 3.90360552e-01, 1.96000000e+02
9.37300000e+03, 3.90361630e-01, 1.96000000e+02
9.37400000e+03, 3.90362708e-01, 1.96000000e+02
9.37500000e+03, 3.90363785e-01, 1.96000000e+02
9.37600000e+03, 3.90364863e-01, 1.96000000e+02
9.37700000e+03, 3.92923491e-01, 1.95000000e+02
9.37800000e+03, 3.95495540e-01, 1.94000000e+02
9.37900000e+03, 3.95497164e-01, 1.94000000e+02
9.38000000e+03, 3.95498788e-01, 1.94000000e+02
9.38100000e+03, 3.95500412e-01, 1.94000000e+02
9.38200000e+03, 3.95502035e-01, 1.94000000e+02
9.38300000e+03, 3.95503658e-01, 1.94000000e+02
9.38400000e+03, 3.95505282e-01, 1.94000000e+02
9.38500000e+03, 3.95506904e-01, 1.94000000e+02
9.38600000e+03, 3.98092512e-01, 1.93000000e+02
9.38700000e+03, 3.98094410e-01, 1.93000000e+02
9.38800000e+03, 3.98096308e-01, 1.93000000e+02
9.38900000e+03, 4.00695614e-01, 1.92000000e+02
9.39000000e+03, 4.03308760e-01, 1.91000000e+02
9.39100000e+03, 4.00700239e-01, 1.92000000e+02
9.39200000e+03, 4.00702413e-01, 1.92000000e+02
9.39300000e+03, 4.00704586e-01, 1.92000000e+02
9.39400000e+03, 4.00706759e-01, 1.92000000e+02
9.39500000e+03, 3.98111524e-01, 1.93000000e+02
9.39600000e+03, 4.00710828e-01, 1.92000000e+02
9.39700000e+03, 4.00713000e-01, 1.92000000e+02
9.39800000e+03, 3.98117764e-01, 1.93000000e+02
9.39900000e+03, 3.95535674e-01, 1.94000000e+02
9.40000000e+03, 3.98121280e-01, 1.93000000e+02
9.40100000e+03, 4.00720583e-01, 1.92000000e+02
9.40200000e+03, 4.00722754e-01, 1.92000000e+02
9.40300000e+03, 3.90415282e-01, 1.96000000e+02
9.40400000e+03, 3.90416356e-01, 1.96000000e+02
9.40500000e+03, 3.90417430e-01, 1.96000000e+02
9.40600000e+03, 3.90418504e-01, 1.96000000e+02
9.40700000e+03, 3.87875043e-01, 1.97000000e+02
9.40800000e+03, 3.87875847e-01, 1.97000000e+02
9.40900000e+03, 3.87876650e-01, 1.97000000e+02
9.41000000e+03, 3.87877453e-01, 1.97000000e+02
9.41100000e+03, 3.90422791e-01, 1.96000000e+02
9.41200000e+03, 3.90423864e-01, 1.96000000e+02
9.41300000e+03, 3.92982488e-01, 1.95000000e+02
9.41400000e+03, 3.92983833e-01, 1.95000000e+02
9.41500000e+03, 3.92985177e-01, 1.95000000e+02
9.41600000e+03, 3.95557222e-01, 1.94000000e+02
9.41700000e+03, 3.98142824e-01, 1.93000000e+02
9.41800000e+03, 3.92990031e-01, 1.95000000e+02
9.41900000e+03, 3.92991375e-01, 1.95000000e+02
9.42000000e+03, 3.95563419e-01, 1.94000000e+02
9.42100000e+03, 3.92994336e-01, 1.95000000e+02
9.42200000e+03, 3.92995679e-01, 1.95000000e+02
9.42300000e+03, 3.95567723e-01, 1.94000000e+02
9.42400000e+03, 4.00750732e-01, 1.92000000e+02
9.42500000e+03, 4.00752898e-01, 1.92000000e+02
9.42600000e+03, 4.00755064e-01, 1.92000000e+02
9.42700000e+03, 3.98159821e-01, 1.93000000e+02
9.42800000e+03, 3.95577725e-01, 1.94000000e+02
9.42900000e+03, 3.98163326e-01, 1.93000000e+02
9.43000000e+03, 3.95581230e-01, 1.94000000e+02
9.43100000e+03, 3.93012145e-01, 1.95000000e+02
9.43200000e+03, 3.93013488e-01, 1.95000000e+02
9.43300000e+03, 3.90457279e-01, 1.96000000e+02
9.43400000e+03, 3.87913815e-01, 1.97000000e+02
9.43500000e+03, 3.90459151e-01, 1.96000000e+02
9.43600000e+03, 3.90460222e-01, 1.96000000e+02
9.43700000e+03, 3.90461292e-01, 1.96000000e+02
9.43800000e+03, 3.90462363e-01, 1.96000000e+02
9.43900000e+03, 3.87918898e-01, 1.97000000e+02
9.44000000e+03, 3.82869151e-01, 1.99000000e+02
9.44100000e+03, 3.80363146e-01, 2.00000000e+02
9.44200000e+03, 3.80363146e-01, 2.00000000e+02
9.44300000e+03, 3.80363146e-01, 2.00000000e+02
9.44400000e+03, 3.80363146e-01, 2.00000000e+02
9.44500000e+03, 3.82869416e-01, 1.99000000e+02
9.44600000e+03, 3.75388245e-01, 2.02000000e+02
9.44700000e+03, 3.75387719e-01, 2.02000000e+02
9.44800000e+03, 3.75387192e-01, 2.02000000e+02
9.44900000e+03, 3.75386666e-01, 2.02000000e+02
9.45000000e+03, 3.75386139e-01, 2.02000000e+02
9.45100000e+03, 3.75385613e-01, 2.02000000e+02
9.45200000e+03, 3.75385086e-01, 2.02000000e+02
9.45300000e+03, 3.75384560e-01, 2.02000000e+02
9.45400000e+03, 3.80359199e-01, 2.00000000e+02
9.45500000e+03, 3.82865470e-01, 1.99000000e+02
9.45600000e+03, 3.77865693e-01, 2.01000000e+02
9.45700000e+03, 3.77865429e-01, 2.01000000e+02
9.45800000e+03, 3.80358937e-01, 2.00000000e+02
9.45900000e+03, 3.77865166e-01, 2.01000000e+02
9.46000000e+03, 3.77864902e-01, 2.01000000e+02
9.46100000e+03, 3.77864639e-01, 2.01000000e+02
9.46200000e+03, 3.75382980e-01, 2.02000000e+02
9.46300000e+03, 3.75382454e-01, 2.02000000e+02
9.46400000e+03, 3.77863323e-01, 2.01000000e+02
9.46500000e+03, 3.77863060e-01, 2.01000000e+02
9.46600000e+03, 3.82862838e-01, 1.99000000e+02
9.46700000e+03, 3.82863103e-01, 1.99000000e+02
9.46800000e+03, 3.82863368e-01, 1.99000000e+02
9.46900000e+03, 3.85382529e-01, 1.98000000e+02
9.47000000e+03, 3.87914711e-01, 1.97000000e+02
9.47100000e+03, 3.87915509e-01, 1.97000000e+02
9.47200000e+03, 3.87916307e-01, 1.97000000e+02
9.47300000e+03, 3.87917105e-01, 1.97000000e+02
9.47400000e+03, 3.93019987e-01, 1.95000000e+02
9.47500000e+03, 3.93021324e-01, 1.95000000e+02
9.47600000e+03, 3.93022660e-01, 1.95000000e+02
9.47700000e+03, 3.93023996e-01, 1.95000000e+02
9.47800000e+03, 3.90467781e-01, 1.96000000e+02
9.47900000e+03, 3.90468847e-01, 1.96000000e+02
9.48000000e+03, 3.90469912e-01, 1.96000000e+02
9.48100000e+03, 3.93028528e-01, 1.95000000e+02
9.48200000e+03, 3.90472313e-01, 1.96000000e+02
9.48300000e+03, 3.85397193e-01, 1.98000000e+02
9.48400000e+03, 3.82878826e-01, 1.99000000e+02
9.48500000e+03, 3.85397987e-01, 1.98000000e+02
9.48600000e+03, 3.85398517e-01, 1.98000000e+02
9.48700000e+03, 3.87930697e-01, 1.97000000e+02
9.48800000e+03, 3.87931494e-01, 1.97000000e+02
9.48900000e+03, 3.85400639e-01, 1.98000000e+02
9.49000000e+03, 3.85401169e-01, 1.98000000e+02
9.49100000e+03, 3.82882802e-01, 1.99000000e+02
9.49200000e+03, 3.82883066e-01, 1.99000000e+02
9.49300000e+03, 3.82883330e-01, 1.99000000e+02
9.49400000e+03, 3.82883594e-01, 1.99000000e+02
9.49500000e+03, 3.82883858e-01, 1.99000000e+02
9.49600000e+03, 3.85403019e-01, 1.98000000e+02
9.49700000e+03, 3.85403548e-01, 1.98000000e+02
9.49800000e+03, 3.82885180e-01, 1.99000000e+02
9.49900000e+03, 3.82885444e-01, 1.99000000e+02
9.50000000e+03, 3.82885708e-01, 1.99000000e+02
9.50100000e+03, 3.80379701e-01, 2.00000000e+02
9.50200000e+03, 3.82885971e-01, 1.99000000e+02
9.50300000e+03, 3.90481318e-01, 1.96000000e+02
9.50400000e+03, 3.95610631e-01, 1.94000000e+02
9.50500000e+03, 4.00793627e-01, 1.92000000e+02
9.50600000e+03, 3.98198366e-01, 1.93000000e+02
9.50700000e+03, 3.98200240e-01, 1.93000000e+02
9.50800000e+03, 4.00799522e-01, 1.92000000e+02
9.50900000e+03, 3.98204260e-01, 1.93000000e+02
9.51000000e+03, 3.95622149e-01, 1.94000000e+02
9.51100000e+03, 3.95623750e-01, 1.94000000e+02
9.51200000e+03, 3.98209336e-01, 1.93000000e+02
9.51300000e+03, 3.98211209e-01, 1.93000000e+02
9.51400000e+03, 4.00810490e-01, 1.92000000e+02
9.51500000e+03, 4.06048285e-01, 1.90000000e+02
9.51600000e+03, 4.08689509e-01, 1.89000000e+02
9.51700000e+03, 4.08692482e-01, 1.89000000e+02
9.51800000e+03, 4.08695454e-01, 1.89000000e+02
9.51900000e+03, 4.11350952e-01, 1.88000000e+02
9.52000000e+03, 4.14020875e-01, 1.87000000e+02
9.52100000e+03, 4.14024405e-01, 1.87000000e+02
9.52200000e+03, 4.14027934e-01, 1.87000000e+02
9.52300000e+03, 4.14031463e-01, 1.87000000e+02
9.52400000e+03, 4.11368319e-01, 1.88000000e+02
9.52500000e+03, 4.08719041e-01, 1.89000000e+02
9.52600000e+03, 4.06083482e-01, 1.90000000e+02
9.52700000e+03, 4.06086175e-01, 1.90000000e+02
9.52800000e+03, 4.06088867e-01, 1.90000000e+02
9.52900000e+03, 4.03466880e-01, 1.91000000e+02
9.53000000e+03, 4.06093974e-01, 1.90000000e+02
9.53100000e+03, 4.06096665e-01, 1.90000000e+02
9.53200000e+03, 4.06099356e-01, 1.90000000e+02
9.53300000e+03, 4.06102047e-01, 1.90000000e+02
9.53400000e+03, 4.06104737e-01, 1.90000000e+02
9.53500000e+03, 4.06107427e-01, 1.90000000e+02
9.53600000e+03, 4.06110117e-01, 1.90000000e+02
9.53700000e+03, 4.03488128e-01, 1.91000000e+02
9.53800000e+03, 4.03490542e-01, 1.91000000e+02
9.53900000e+03, 3.93129891e-01, 1.95000000e+02
9.54000000e+03, 3.93131218e-01, 1.95000000e+02
9.54100000e+03, 4.00884638e-01, 1.92000000e+02
9.54200000e+03, 3.98289369e-01, 1.93000000e+02
9.54300000e+03, 3.98291236e-01, 1.93000000e+02
9.54400000e+03, 3.95709117e-01, 1.94000000e+02
9.54500000e+03, 3.95710713e-01, 1.94000000e+02
9.54600000e+03, 3.95712309e-01, 1.94000000e+02
9.54700000e+03, 3.95713904e-01, 1.94000000e+02
9.54800000e+03, 3.93144800e-01, 1.95000000e+02
9.54900000e+03, 3.90588575e-01, 1.96000000e+02
9.55000000e+03, 3.88045098e-01, 1.97000000e+02
9.55100000e+03, 3.82995341e-01, 1.99000000e+02
9.55200000e+03, 3.80489333e-01, 2.00000000e+02
9.55300000e+03, 3.80489333e-01, 2.00000000e+02
9.55400000e+03, 3.77995562e-01, 2.01000000e+02
9.55500000e+03, 3.77995301e-01, 2.01000000e+02
9.55600000e+03, 3.75513646e-01, 2.02000000e+02
9.55700000e+03, 3.73043984e-01, 2.03000000e+02
9.55800000e+03, 3.70586198e-01, 2.04000000e+02
9.55900000e+03, 3.70585162e-01, 2.04000000e+02
9.56000000e+03, 3.70584126e-01, 2.04000000e+02
9.56100000e+03, 3.68138098e-01, 2.05000000e+02
9.56200000e+03, 3.68136806e-01, 2.05000000e+02
9.56300000e+03, 3.65702420e-01, 2.06000000e+02
9.56400000e+03, 3.65700875e-01, 2.06000000e+02
9.56500000e+03, 3.63278017e-01, 2.07000000e+02
9.56600000e+03, 3.60866576e-01, 2.08000000e+02
